Year,Round,Stage,Team_name,Team_id,Opponent_name,Opponent_id,Team_win,Opponent_rank_prev,Team_rank_prev,Team_rank,Rank_diff,const,Team_max_stage
2012,Semi-finals,6,Millwall,58,Wigan,61,0.0,75.0,75.0,40.0,0.0,1,6.0
2012,Semi-finals,6,Wigan,61,Millwall,58,1.0,75.0,75.0,18.0,0.0,1,7.0
2012,Semi-finals,6,Chelsea,49,Manchester City,50,0.0,75.0,75.0,3.0,0.0,1,6.0
2012,Semi-finals,6,Manchester City,50,Chelsea,49,1.0,75.0,75.0,2.0,0.0,1,7.0
2012,Final,7,Manchester City,50,Wigan,61,0.0,75.0,75.0,2.0,0.0,1,7.0
2012,Final,7,Wigan,61,Manchester City,50,1.0,75.0,75.0,18.0,0.0,1,7.0
2012,3rd Round,3,Brighton,51,Newcastle,34,1.0,75.0,75.0,24.0,0.0,1,3.0
2012,3rd Round,3,Newcastle,34,Brighton,51,0.0,75.0,75.0,16.0,0.0,1,3.0
2012,3rd Round,3,Crystal Palace,52,Stoke City,75,,75.0,75.0,25.0,0.0,1,3.0
2012,3rd Round,3,Stoke City,75,Crystal Palace,52,,75.0,75.0,13.0,0.0,1,3.0
2012,3rd Round,3,Tottenham,47,Coventry,1346,1.0,75.0,75.0,5.0,0.0,1,3.0
2012,3rd Round,3,Coventry,1346,Tottenham,47,0.0,75.0,75.0,59.0,0.0,1,3.0
2012,3rd Round,3,Wigan,61,Bournemouth,35,,75.0,75.0,18.0,0.0,1,7.0
2012,3rd Round,3,Bournemouth,35,Wigan,61,,75.0,75.0,46.0,0.0,1,3.0
2012,3rd Round,3,Fulham,36,Blackpool,1356,,75.0,75.0,12.0,0.0,1,3.0
2012,3rd Round,3,Blackpool,1356,Fulham,36,,75.0,75.0,35.0,0.0,1,3.0
2012,3rd Round,3,Aston Villa,66,Ipswich,57,1.0,75.0,75.0,15.0,0.0,1,3.0
2012,3rd Round,3,Ipswich,57,Aston Villa,66,0.0,75.0,75.0,34.0,0.0,1,3.0
2012,3rd Round,3,Charlton,1335,Huddersfield,37,0.0,75.0,75.0,29.0,0.0,1,3.0
2012,3rd Round,3,Huddersfield,37,Charlton,1335,1.0,75.0,75.0,39.0,0.0,1,3.0
2012,3rd Round,3,Macclesfield,1380,Cardiff,43,1.0,75.0,75.0,,0.0,1,3.0
2012,3rd Round,3,Cardiff,43,Macclesfield,1380,0.0,75.0,75.0,21.0,0.0,1,3.0
2012,3rd Round,3,Barnsley,747,Burnley,44,1.0,75.0,75.0,41.0,0.0,1,3.0
2012,3rd Round,3,Burnley,44,Barnsley,747,0.0,75.0,75.0,31.0,0.0,1,3.0
2012,3rd Round,3,Manchester City,50,Watford,38,1.0,75.0,75.0,2.0,0.0,1,7.0
2012,3rd Round,3,Watford,38,Manchester City,50,0.0,75.0,75.0,23.0,0.0,1,3.0
2012,3rd Round,3,Leicester,46,Burton Albion,748,1.0,75.0,75.0,26.0,0.0,1,3.0
2012,3rd Round,3,Burton Albion,748,Leicester,46,0.0,75.0,75.0,72.0,0.0,1,3.0
2012,3rd Round,3,Millwall,58,Preston,59,1.0,75.0,75.0,40.0,0.0,1,6.0
2012,3rd Round,3,Preston,59,Millwall,58,0.0,75.0,75.0,58.0,0.0,1,3.0
2012,3rd Round,3,Derby,69,Tranmere,1381,1.0,75.0,75.0,30.0,0.0,1,3.0
2012,3rd Round,3,Tranmere,1381,Derby,69,0.0,75.0,75.0,55.0,0.0,1,3.0
2012,3rd Round,3,Crawley Town,1362,Reading,53,0.0,75.0,75.0,54.0,0.0,1,3.0
2012,3rd Round,3,Reading,53,Crawley Town,1362,1.0,75.0,75.0,19.0,0.0,1,3.0
2012,3rd Round,3,Aldershot Town,1818,Rotherham,73,1.0,75.0,75.0,92.0,0.0,1,3.0
2012,3rd Round,3,Rotherham,73,Aldershot Town,1818,0.0,75.0,75.0,70.0,0.0,1,3.0
2012,3rd Round,3,Middlesbrough,70,Hastings United,7231,1.0,75.0,75.0,36.0,0.0,1,3.0
2012,3rd Round,3,Hastings United,7231,Middlesbrough,70,0.0,75.0,75.0,,0.0,1,3.0
2012,3rd Round,3,Oxford United,1338,Sheffield Utd,62,0.0,75.0,75.0,77.0,0.0,1,3.0
2012,3rd Round,3,Sheffield Utd,62,Oxford United,1338,1.0,75.0,75.0,49.0,0.0,1,3.0
2012,3rd Round,3,Southampton,41,Chelsea,49,0.0,75.0,75.0,14.0,0.0,1,3.0
2012,3rd Round,3,Chelsea,49,Southampton,41,1.0,75.0,75.0,3.0,0.0,1,6.0
2012,3rd Round,3,QPR,72,West Brom,60,,75.0,75.0,20.0,0.0,1,3.0
2012,3rd Round,3,West Brom,60,QPR,72,,75.0,75.0,8.0,0.0,1,3.0
2012,3rd Round,3,Peterborough,1350,Norwich,71,0.0,75.0,75.0,42.0,0.0,1,3.0
2012,3rd Round,3,Norwich,71,Peterborough,1350,1.0,75.0,75.0,11.0,0.0,1,3.0
2012,3rd Round,3,Bolton,68,Sunderland,746,,75.0,75.0,27.0,0.0,1,3.0
2012,3rd Round,3,Sunderland,746,Bolton,68,,75.0,75.0,17.0,0.0,1,3.0
2012,3rd Round,3,Nottingham Forest,65,Oldham,1349,0.0,75.0,75.0,28.0,0.0,1,3.0
2012,3rd Round,3,Oldham,1349,Nottingham Forest,65,1.0,75.0,75.0,63.0,0.0,1,3.0
2012,3rd Round,3,Hull City,64,Leyton Orient,1373,,75.0,75.0,22.0,0.0,1,3.0
2012,3rd Round,3,Leyton Orient,1373,Hull City,64,,75.0,75.0,51.0,0.0,1,3.0
2012,3rd Round,3,Blackburn,67,Bristol City,56,1.0,75.0,75.0,37.0,0.0,1,3.0
2012,3rd Round,3,Bristol City,56,Blackburn,67,0.0,75.0,75.0,44.0,0.0,1,3.0
2012,3rd Round,3,Leeds,63,Birmingham,54,,75.0,75.0,33.0,0.0,1,3.0
2012,3rd Round,3,Birmingham,54,Leeds,63,,75.0,75.0,32.0,0.0,1,3.0
2012,3rd Round,3,Southend,1341,Brentford,55,,75.0,75.0,79.0,0.0,1,3.0
2012,3rd Round,3,Brentford,55,Southend,1341,,75.0,75.0,47.0,0.0,1,3.0
2012,3rd Round,3,Luton,1359,Wolves,39,1.0,75.0,75.0,,0.0,1,3.0
2012,3rd Round,3,Wolves,39,Luton,1359,0.0,75.0,75.0,43.0,0.0,1,3.0
2012,3rd Round,3,Sheffield Wednesday,74,Milton Keynes Dons,1348,,75.0,75.0,38.0,0.0,1,3.0
2012,3rd Round,3,Milton Keynes Dons,1348,Sheffield Wednesday,74,,75.0,75.0,52.0,0.0,1,3.0
2012,3rd Round,3,West Ham,48,Manchester United,33,,75.0,75.0,10.0,0.0,1,3.0
2012,3rd Round,3,Manchester United,33,West Ham,48,,75.0,75.0,1.0,0.0,1,3.0
2012,3rd Round,3,Swansea,76,Arsenal,42,,75.0,75.0,9.0,0.0,1,3.0
2012,3rd Round,3,Arsenal,42,Swansea,76,,75.0,75.0,4.0,0.0,1,3.0
2012,3rd Round,3,Mansfield Town,1374,Liverpool,40,0.0,75.0,75.0,,0.0,1,3.0
2012,3rd Round,3,Liverpool,40,Mansfield Town,1374,1.0,75.0,75.0,7.0,0.0,1,3.0
2012,3rd Round,3,Cheltenham,1372,Everton,45,0.0,75.0,75.0,73.0,0.0,1,3.0
2012,3rd Round,3,Everton,45,Cheltenham,1372,1.0,75.0,75.0,6.0,0.0,1,3.0
2012,2nd Round,2,Bradford,1343,Brentford,55,,75.0,75.0,75.0,0.0,1,2.0
2012,2nd Round,2,Brentford,55,Bradford,1343,,75.0,75.0,47.0,0.0,1,3.0
2012,2nd Round,2,Lincoln,1379,Mansfield Town,1374,,75.0,75.0,,0.0,1,2.0
2012,2nd Round,2,Mansfield Town,1374,Lincoln,1379,,75.0,75.0,,0.0,1,3.0
2012,2nd Round,2,Harrogate Town,1842,Hastings United,7231,,75.0,75.0,,0.0,1,2.0
2012,2nd Round,2,Hastings United,7231,Harrogate Town,1842,,75.0,75.0,,0.0,1,3.0
2012,2nd Round,2,Preston,59,Gillingham,1347,1.0,75.0,75.0,58.0,0.0,1,3.0
2012,2nd Round,2,Gillingham,1347,Preston,59,0.0,75.0,75.0,69.0,0.0,1,2.0
2012,2nd Round,2,Bury,1344,Southend,1341,,75.0,75.0,66.0,0.0,1,2.0
2012,2nd Round,2,Southend,1341,Bury,1344,,75.0,75.0,79.0,0.0,1,3.0
2012,2nd Round,2,Carlisle,1371,Bournemouth,35,0.0,75.0,75.0,61.0,0.0,1,2.0
2012,2nd Round,2,Bournemouth,35,Carlisle,1371,1.0,75.0,75.0,46.0,0.0,1,3.0
2012,2nd Round,2,Crewe,1363,Burton Albion,748,0.0,75.0,75.0,57.0,0.0,1,2.0
2012,2nd Round,2,Burton Albion,748,Crewe,1363,1.0,75.0,75.0,72.0,0.0,1,3.0
2012,2nd Round,2,Luton,1359,Dorchester Town,7712,1.0,75.0,75.0,,0.0,1,3.0
2012,2nd Round,2,Dorchester Town,7712,Luton,1359,0.0,75.0,75.0,,0.0,1,2.0
2012,2nd Round,2,Oldham,1349,Doncaster,1354,1.0,75.0,75.0,63.0,0.0,1,3.0
2012,2nd Round,2,Doncaster,1354,Oldham,1349,0.0,75.0,75.0,45.0,0.0,1,2.0
2012,2nd Round,2,Tranmere,1381,Chesterfield,1345,1.0,75.0,75.0,55.0,0.0,1,3.0
2012,2nd Round,2,Chesterfield,1345,Tranmere,1381,0.0,75.0,75.0,76.0,0.0,1,2.0
2012,2nd Round,2,Rotherham,73,Notts County,1376,,75.0,75.0,70.0,0.0,1,3.0
2012,2nd Round,2,Notts County,1376,Rotherham,73,,75.0,75.0,56.0,0.0,1,2.0
2012,2nd Round,2,Accrington ST,1360,Oxford United,1338,,75.0,75.0,86.0,0.0,1,2.0
2012,2nd Round,2,Oxford United,1338,Accrington ST,1360,,75.0,75.0,77.0,0.0,1,3.0
2012,2nd Round,2,Coventry,1346,Morecambe,1375,1.0,75.0,75.0,59.0,0.0,1,3.0
2012,2nd Round,2,Morecambe,1375,Coventry,1346,0.0,75.0,75.0,84.0,0.0,1,2.0
2012,2nd Round,2,Fleetwood Town,1336,Aldershot Town,1818,0.0,75.0,75.0,81.0,0.0,1,2.0
2012,2nd Round,2,Aldershot Town,1818,Fleetwood Town,1336,1.0,75.0,75.0,92.0,0.0,1,3.0
2012,2nd Round,2,Crawley Town,1362,Chelmsford City,4689,1.0,75.0,75.0,54.0,0.0,1,3.0
2012,2nd Round,2,Chelmsford City,4689,Crawley Town,1362,0.0,75.0,75.0,,0.0,1,2.0
2012,2nd Round,2,Sheffield Utd,62,Port Vale,1351,1.0,75.0,75.0,49.0,0.0,1,3.0
2012,2nd Round,2,Port Vale,1351,Sheffield Utd,62,0.0,75.0,75.0,71.0,0.0,1,2.0
2012,2nd Round,2,Milton Keynes Dons,1348,AFC Wimbledon,1333,1.0,75.0,75.0,52.0,0.0,1,3.0
2012,2nd Round,2,AFC Wimbledon,1333,Milton Keynes Dons,1348,0.0,75.0,75.0,88.0,0.0,1,2.0
2012,2nd Round,2,Alfreton Town,4677,Leyton Orient,1373,0.0,75.0,75.0,,0.0,1,2.0
2012,2nd Round,2,Leyton Orient,1373,Alfreton Town,4677,1.0,75.0,75.0,51.0,0.0,1,3.0
2012,2nd Round,2,Cheltenham,1372,Hereford United,11932,,75.0,75.0,73.0,0.0,1,3.0
2012,2nd Round,2,Hereford United,11932,Cheltenham,1372,,75.0,75.0,,0.0,1,2.0
2012,2nd Round,2,Barrow,1819,Macclesfield,1380,,75.0,75.0,,0.0,1,2.0
2012,2nd Round,2,Macclesfield,1380,Barrow,1819,,75.0,75.0,,0.0,1,3.0
2012,1st Round,1,Cambridge City,7218,Milton Keynes Dons,1348,,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Milton Keynes Dons,1348,Cambridge City,7218,,75.0,75.0,52.0,0.0,1,3.0
2012,1st Round,1,Hereford United,11932,Shrewsbury,1352,1.0,75.0,75.0,,0.0,1,2.0
2012,1st Round,1,Shrewsbury,1352,Hereford United,11932,0.0,75.0,75.0,60.0,0.0,1,1.0
2012,1st Round,1,Boreham Wood,1830,Brentford,55,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Brentford,55,Boreham Wood,1830,1.0,75.0,75.0,47.0,0.0,1,3.0
2012,1st Round,1,Kidderminster Harriers,4695,Oldham,1349,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Oldham,1349,Kidderminster Harriers,4695,1.0,75.0,75.0,63.0,0.0,1,3.0
2012,1st Round,1,Chelmsford City,4689,Colchester,1361,1.0,75.0,75.0,,0.0,1,2.0
2012,1st Round,1,Colchester,1361,Chelmsford City,4689,0.0,75.0,75.0,64.0,0.0,1,1.0
2012,1st Round,1,Metropolitan Police,4683,Crawley Town,1362,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Crawley Town,1362,Metropolitan Police,4683,1.0,75.0,75.0,54.0,0.0,1,3.0
2012,1st Round,1,Portsmouth,1355,Notts County,1376,0.0,75.0,75.0,68.0,0.0,1,1.0
2012,1st Round,1,Notts County,1376,Portsmouth,1355,1.0,75.0,75.0,56.0,0.0,1,2.0
2012,1st Round,1,Bishop's Stortford,7701,Hastings United,7231,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Hastings United,7231,Bishop's Stortford,7701,1.0,75.0,75.0,,0.0,1,3.0
2012,1st Round,1,Fleetwood Town,1336,Bromley,1832,1.0,75.0,75.0,81.0,0.0,1,2.0
2012,1st Round,1,Bromley,1832,Fleetwood Town,1336,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Forest Green,1378,Port Vale,1351,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Port Vale,1351,Forest Green,1378,1.0,75.0,75.0,71.0,0.0,1,2.0
2012,1st Round,1,Torquay,1827,Harrogate Town,1842,0.0,75.0,75.0,87.0,0.0,1,1.0
2012,1st Round,1,Harrogate Town,1842,Torquay,1827,1.0,75.0,75.0,,0.0,1,2.0
2012,1st Round,1,Bournemouth,35,Dagenham & Redbridge,1821,1.0,75.0,75.0,46.0,0.0,1,3.0
2012,1st Round,1,Dagenham & Redbridge,1821,Bournemouth,35,0.0,75.0,75.0,90.0,0.0,1,1.0
2012,1st Round,1,Morecambe,1375,Rochdale,1339,,75.0,75.0,84.0,0.0,1,2.0
2012,1st Round,1,Rochdale,1339,Morecambe,1375,,75.0,75.0,80.0,0.0,1,1.0
2012,1st Round,1,Swindon Town,1353,Macclesfield,1380,0.0,75.0,75.0,50.0,0.0,1,1.0
2012,1st Round,1,Macclesfield,1380,Swindon Town,1353,1.0,75.0,75.0,,0.0,1,3.0
2012,1st Round,1,Cheltenham,1372,Yate Town,7762,1.0,75.0,75.0,73.0,0.0,1,3.0
2012,1st Round,1,Yate Town,7762,Cheltenham,1372,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Coventry,1346,Arlesey Town,8683,1.0,75.0,75.0,59.0,0.0,1,3.0
2012,1st Round,1,Arlesey Town,8683,Coventry,1346,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,York,1828,AFC Wimbledon,1333,,75.0,75.0,85.0,0.0,1,1.0
2012,1st Round,1,AFC Wimbledon,1333,York,1828,,75.0,75.0,88.0,0.0,1,2.0
2012,1st Round,1,Bury,1344,Exeter City,1364,1.0,75.0,75.0,66.0,0.0,1,2.0
2012,1st Round,1,Exeter City,1364,Bury,1344,0.0,75.0,75.0,78.0,0.0,1,1.0
2012,1st Round,1,Chesterfield,1345,Hartlepool,1366,1.0,75.0,75.0,76.0,0.0,1,2.0
2012,1st Round,1,Hartlepool,1366,Chesterfield,1345,0.0,75.0,75.0,67.0,0.0,1,1.0
2012,1st Round,1,Doncaster,1354,Bradford (Park Avenue),8651,1.0,75.0,75.0,45.0,0.0,1,2.0
2012,1st Round,1,Bradford (Park Avenue),8651,Doncaster,1354,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Gillingham,1347,Scunthorpe,1340,1.0,75.0,75.0,69.0,0.0,1,2.0
2012,1st Round,1,Scunthorpe,1340,Gillingham,1347,0.0,75.0,75.0,65.0,0.0,1,1.0
2012,1st Round,1,Aldershot Town,1818,Hendon,7722,1.0,75.0,75.0,92.0,0.0,1,3.0
2012,1st Round,1,Hendon,7722,Aldershot Town,1818,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Lincoln,1379,Walsall,1342,,75.0,75.0,,0.0,1,2.0
2012,1st Round,1,Walsall,1342,Lincoln,1379,,75.0,75.0,53.0,0.0,1,1.0
2012,1st Round,1,Wrexham,1837,Alfreton Town,4677,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Alfreton Town,4677,Wrexham,1837,1.0,75.0,75.0,,0.0,1,2.0
2012,1st Round,1,Southend,1341,Stockport County,4686,1.0,75.0,75.0,79.0,0.0,1,3.0
2012,1st Round,1,Stockport County,4686,Southend,1341,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Crewe,1363,Wycombe,1358,1.0,75.0,75.0,57.0,0.0,1,2.0
2012,1st Round,1,Wycombe,1358,Crewe,1363,0.0,75.0,75.0,83.0,0.0,1,1.0
2012,1st Round,1,Mansfield Town,1374,Slough Town,4685,,75.0,75.0,,0.0,1,3.0
2012,1st Round,1,Slough Town,4685,Mansfield Town,1374,,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Barnet,1369,Oxford United,1338,0.0,75.0,75.0,91.0,0.0,1,1.0
2012,1st Round,1,Oxford United,1338,Barnet,1369,1.0,75.0,75.0,77.0,0.0,1,3.0
2012,1st Round,1,Rotherham,73,Stevenage,1368,1.0,75.0,75.0,70.0,0.0,1,3.0
2012,1st Round,1,Stevenage,1368,Rotherham,73,0.0,75.0,75.0,62.0,0.0,1,1.0
2012,1st Round,1,AFC Fylde,1839,Accrington ST,1360,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Accrington ST,1360,AFC Fylde,1839,1.0,75.0,75.0,86.0,0.0,1,2.0
2012,1st Round,1,Guiseley AFC,1824,Barrow,1819,,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Barrow,1819,Guiseley AFC,1824,,75.0,75.0,,0.0,1,2.0
2012,1st Round,1,Northampton,1337,Bradford,1343,,75.0,75.0,74.0,0.0,1,1.0
2012,1st Round,1,Bradford,1343,Northampton,1337,,75.0,75.0,75.0,0.0,1,2.0
2012,1st Round,1,Preston,59,Yeovil Town,1377,1.0,75.0,75.0,58.0,0.0,1,3.0
2012,1st Round,1,Yeovil Town,1377,Preston,59,0.0,75.0,75.0,48.0,0.0,1,1.0
2012,1st Round,1,Carlisle,1371,Ebbsfleet United,1840,1.0,75.0,75.0,61.0,0.0,1,2.0
2012,1st Round,1,Ebbsfleet United,1840,Carlisle,1371,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Bristol Rovers,1334,Sheffield Utd,62,0.0,75.0,75.0,82.0,0.0,1,1.0
2012,1st Round,1,Sheffield Utd,62,Bristol Rovers,1334,1.0,75.0,75.0,49.0,0.0,1,3.0
2012,1st Round,1,Luton,1359,Nuneaton Town,10159,,75.0,75.0,,0.0,1,3.0
2012,1st Round,1,Nuneaton Town,10159,Luton,1359,,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Burton Albion,748,Altrincham,4700,,75.0,75.0,72.0,0.0,1,3.0
2012,1st Round,1,Altrincham,4700,Burton Albion,748,,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Dorchester Town,7712,Plymouth,1357,1.0,75.0,75.0,,0.0,1,2.0
2012,1st Round,1,Plymouth,1357,Dorchester Town,7712,0.0,75.0,75.0,89.0,0.0,1,1.0
2012,1st Round,1,Braintree,1831,Tranmere,1381,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Tranmere,1381,Braintree,1831,1.0,75.0,75.0,55.0,0.0,1,3.0
2012,1st Round,1,Gloucester City,8653,Leyton Orient,1373,0.0,75.0,75.0,,0.0,1,1.0
2012,1st Round,1,Leyton Orient,1373,Gloucester City,8653,1.0,75.0,75.0,51.0,0.0,1,3.0
2012,Preliminary Round,0,Sholing,7668,East Cowes Victoria,12095,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,East Cowes Victoria,12095,Sholing,7668,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,GE Hamble,12141,Totton & Eling,12081,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Totton & Eling,12081,GE Hamble,12141,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Royal Wootton,8914,Hamworthy United,8808,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Hamworthy United,8808,Royal Wootton,8914,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Romford,7248,Walthamstow,8985,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Walthamstow,8985,Romford,7248,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Lye Town,8866,Bridgnorth Town,12128,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Bridgnorth Town,12128,Lye Town,8866,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Staines Lammas,12075,Barton Rovers,7614,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Barton Rovers,7614,Staines Lammas,12075,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Christchurch,8741,Alresford Town,8678,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Alresford Town,8678,Christchurch,8741,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Shildon AFC,8932,Guisborough Town,8799,,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Guisborough Town,8799,Shildon AFC,8932,,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Bishop Auckland,8708,Esh Winning,12139,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Esh Winning,12139,Bishop Auckland,8708,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Ossett Town,12012,Goole,8792,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Goole,8792,Ossett Town,12012,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Garforth Town,8789,Wakefield,12117,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Wakefield,12117,Garforth Town,8789,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Brighouse Town,7620,Eccleshill United,8771,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Eccleshill United,8771,Brighouse Town,7620,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Hebburn Town,8822,Ossett Albion,12011,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Ossett Albion,12011,Hebburn Town,8822,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Celtic Nation,12130,Dunston UTS,7639,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Dunston UTS,7639,Celtic Nation,12130,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Spennymoor,12150,West Allotment Celtic,12041,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,West Allotment Celtic,12041,Spennymoor,12150,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Whitley Bay,8999,Bedlington Terriers FC,11949,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Bedlington Terriers FC,11949,Whitley Bay,8999,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Staveley MW,8951,Bamber Bridge,7695,,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Bamber Bridge,7695,Staveley MW,8951,,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Mossley,7660,Bootle,8712,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Bootle,8712,Mossley,7660,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Maine Road,12002,Bacup Borough,11944,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Bacup Borough,11944,Maine Road,12002,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Barton Town Old Boys,8699,Cammell Laird,12055,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Cammell Laird,12055,Barton Town Old Boys,8699,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Winsford United,9003,Trafford,7677,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Trafford,7677,Winsford United,9003,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,AFC Liverpool,8669,Prescot Cables,7663,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Prescot Cables,7663,AFC Liverpool,8669,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Irlam,8835,Runcorn Town,8916,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Runcorn Town,8916,Irlam,8835,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Atherton Laburnum Rovers,12123,Warrington Town,7756,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Warrington Town,7756,Atherton Laburnum Rovers,12123,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Formby,12097,Skelmersdale United,8937,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Skelmersdale United,8937,Formby,12097,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Clitheroe,7632,Radcliffe,7740,,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Radcliffe,7740,Clitheroe,7632,,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Lincoln United,7652,Leicester Nirvana,8844,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Leicester Nirvana,8844,Lincoln United,7652,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Holbrook Sports,12100,Belper Town,7617,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Belper Town,7617,Holbrook Sports,12100,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Coalville Town,7709,Loughborough University,8861,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Loughborough University,8861,Coalville Town,7709,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Stamford,4709,Borrowash Victoria,12054,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Borrowash Victoria,12054,Stamford,4709,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Kirby Muxloe,8838,Holbeach United,8827,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Holbeach United,8827,Kirby Muxloe,8838,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Blaby & Whetstone,11952,Heanor Town,8820,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Heanor Town,8820,Blaby & Whetstone,11952,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Carlton Town,7624,Oadby Town,8889,1.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Oadby Town,8889,Carlton Town,7624,0.0,75.0,75.0,,0.0,1,0.0
2012,Preliminary Round,0,Hucknall Town,12101,Retford United,12019,0.0,75.0,75.0,,0.0,1,0.0
