year,fixture_date,league,round,fixture_location,team_name,team_id,opponent_name,opponent_id,team_win,team_goals,opponent_goals,team_points_match
2011,2012-05-17T14:30:00+00:00,Eredivisie,Europa League Play-offs - Finals,,Waalwijk,417,Vitesse,200,0.0,1.0,3.0,0
2011,2012-05-17T14:30:00+00:00,Eredivisie,Europa League Play-offs - Finals,,Vitesse,200,Waalwijk,417,1.0,3.0,1.0,3
2011,2012-05-20T14:30:00+00:00,Eredivisie,Europa League Play-offs - Finals,,Vitesse,200,Waalwijk,417,1.0,2.0,1.0,3
2011,2012-05-20T14:30:00+00:00,Eredivisie,Europa League Play-offs - Finals,,Waalwijk,417,Vitesse,200,0.0,1.0,2.0,0
2011,2012-05-10T17:00:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,NEC Nijmegen,413,Vitesse,200,1.0,3.0,2.0,3
2011,2012-05-10T17:00:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,Vitesse,200,NEC Nijmegen,413,0.0,2.0,3.0,0
2011,2012-05-13T12:30:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,Vitesse,200,NEC Nijmegen,413,1.0,2.0,0.0,3
2011,2012-05-13T12:30:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,NEC Nijmegen,413,Vitesse,200,0.0,0.0,2.0,0
2011,2012-05-10T19:00:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,Waalwijk,417,Twente,415,,1.0,1.0,1
2011,2012-05-10T19:00:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,Twente,415,Waalwijk,417,,1.0,1.0,1
2011,2012-05-13T14:30:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,Twente,415,Waalwijk,417,0.0,0.0,1.0,0
2011,2012-05-13T14:30:00+00:00,Eredivisie,Europa League Play-offs - Semi-finals,,Waalwijk,417,Twente,415,1.0,1.0,0.0,3
2011,2011-08-05T18:00:00+00:00,Eredivisie,Regular Season - 1,,Excelsior,196,Feyenoord,209,0.0,0.0,2.0,0
2011,2011-08-05T18:00:00+00:00,Eredivisie,Regular Season - 1,,Feyenoord,209,Excelsior,196,1.0,2.0,0.0,3
2011,2011-08-06T16:45:00+00:00,Eredivisie,Regular Season - 1,,Roda,414,Groningen,202,1.0,2.0,1.0,3
2011,2011-08-06T16:45:00+00:00,Eredivisie,Regular Season - 1,,Groningen,202,Roda,414,0.0,1.0,2.0,0
2011,2011-08-06T17:45:00+00:00,Eredivisie,Regular Season - 1,,Heerenveen,210,NEC Nijmegen,413,,2.0,2.0,1
2011,2011-08-06T17:45:00+00:00,Eredivisie,Regular Season - 1,,NEC Nijmegen,413,Heerenveen,210,,2.0,2.0,1
2011,2011-08-06T17:45:00+00:00,Eredivisie,Regular Season - 1,,Waalwijk,417,Heracles,206,,2.0,2.0,1
2011,2011-08-06T17:45:00+00:00,Eredivisie,Regular Season - 1,,Heracles,206,Waalwijk,417,,2.0,2.0,1
2011,2011-08-06T18:45:00+00:00,Eredivisie,Regular Season - 1,,VVV Venlo,204,Utrecht,207,,0.0,0.0,1
2011,2011-08-06T18:45:00+00:00,Eredivisie,Regular Season - 1,,Utrecht,207,VVV Venlo,204,,0.0,0.0,1
2011,2011-08-07T10:30:00+00:00,Eredivisie,Regular Season - 1,,AZ Alkmaar,201,PSV Eindhoven,197,1.0,3.0,1.0,3
2011,2011-08-07T10:30:00+00:00,Eredivisie,Regular Season - 1,,PSV Eindhoven,197,AZ Alkmaar,201,0.0,1.0,3.0,0
2011,2011-08-07T12:30:00+00:00,Eredivisie,Regular Season - 1,,De Graafschap,199,Ajax,194,0.0,1.0,4.0,0
2011,2011-08-07T12:30:00+00:00,Eredivisie,Regular Season - 1,,Ajax,194,De Graafschap,199,1.0,4.0,1.0,3
2011,2011-08-07T12:30:00+00:00,Eredivisie,Regular Season - 1,,ADO Den Haag,198,Vitesse,200,,0.0,0.0,1
2011,2011-08-07T12:30:00+00:00,Eredivisie,Regular Season - 1,,Vitesse,200,ADO Den Haag,198,,0.0,0.0,1
2011,2011-08-07T14:30:00+00:00,Eredivisie,Regular Season - 1,,NAC Breda,203,Twente,415,0.0,0.0,1.0,0
2011,2011-08-07T14:30:00+00:00,Eredivisie,Regular Season - 1,,Twente,415,NAC Breda,203,1.0,1.0,0.0,3
2011,2011-08-13T16:45:00+00:00,Eredivisie,Regular Season - 2,,Twente,415,AZ Alkmaar,201,1.0,2.0,0.0,3
2011,2011-08-13T16:45:00+00:00,Eredivisie,Regular Season - 2,,AZ Alkmaar,201,Twente,415,0.0,0.0,2.0,0
2011,2011-08-13T17:45:00+00:00,Eredivisie,Regular Season - 2,,Vitesse,200,VVV Venlo,204,1.0,4.0,0.0,3
2011,2011-08-13T17:45:00+00:00,Eredivisie,Regular Season - 2,,VVV Venlo,204,Vitesse,200,0.0,0.0,4.0,0
2011,2011-08-13T17:45:00+00:00,Eredivisie,Regular Season - 2,,PSV Eindhoven,197,Waalwijk,417,1.0,1.0,0.0,3
2011,2011-08-13T17:45:00+00:00,Eredivisie,Regular Season - 2,,Waalwijk,417,PSV Eindhoven,197,0.0,0.0,1.0,0
2011,2011-08-13T18:45:00+00:00,Eredivisie,Regular Season - 2,,Feyenoord,209,Roda,414,1.0,3.0,0.0,3
2011,2011-08-13T18:45:00+00:00,Eredivisie,Regular Season - 2,,Roda,414,Feyenoord,209,0.0,0.0,3.0,0
2011,2011-08-14T10:30:00+00:00,Eredivisie,Regular Season - 2,,Heracles,206,NAC Breda,203,1.0,2.0,1.0,3
2011,2011-08-14T10:30:00+00:00,Eredivisie,Regular Season - 2,,NAC Breda,203,Heracles,206,0.0,1.0,2.0,0
2011,2011-08-14T12:30:00+00:00,Eredivisie,Regular Season - 2,,Utrecht,207,De Graafschap,199,,2.0,2.0,1
2011,2011-08-14T12:30:00+00:00,Eredivisie,Regular Season - 2,,De Graafschap,199,Utrecht,207,,2.0,2.0,1
2011,2011-08-14T12:30:00+00:00,Eredivisie,Regular Season - 2,,Ajax,194,Heerenveen,210,1.0,5.0,1.0,3
2011,2011-08-14T12:30:00+00:00,Eredivisie,Regular Season - 2,,Heerenveen,210,Ajax,194,0.0,1.0,5.0,0
2011,2011-08-14T14:30:00+00:00,Eredivisie,Regular Season - 2,,Groningen,202,ADO Den Haag,198,1.0,4.0,2.0,3
2011,2011-08-14T14:30:00+00:00,Eredivisie,Regular Season - 2,,ADO Den Haag,198,Groningen,202,0.0,2.0,4.0,0
2011,2011-08-15T18:00:00+00:00,Eredivisie,Regular Season - 2,,NEC Nijmegen,413,Excelsior,196,1.0,2.0,0.0,3
2011,2011-08-15T18:00:00+00:00,Eredivisie,Regular Season - 2,,Excelsior,196,NEC Nijmegen,413,0.0,0.0,2.0,0
2011,2011-08-19T18:00:00+00:00,Eredivisie,Regular Season - 3,,Roda,414,Waalwijk,417,0.0,0.0,2.0,0
2011,2011-08-19T18:00:00+00:00,Eredivisie,Regular Season - 3,,Waalwijk,417,Roda,414,1.0,2.0,0.0,3
2011,2011-08-20T16:45:00+00:00,Eredivisie,Regular Season - 3,,Vitesse,200,Utrecht,207,1.0,2.0,1.0,3
2011,2011-08-20T16:45:00+00:00,Eredivisie,Regular Season - 3,,Utrecht,207,Vitesse,200,0.0,1.0,2.0,0
2011,2011-08-20T17:45:00+00:00,Eredivisie,Regular Season - 3,,Heerenveen,210,Twente,415,0.0,1.0,5.0,0
2011,2011-08-20T17:45:00+00:00,Eredivisie,Regular Season - 3,,Twente,415,Heerenveen,210,1.0,5.0,1.0,3
2011,2011-08-20T17:45:00+00:00,Eredivisie,Regular Season - 3,,Excelsior,196,De Graafschap,199,,1.0,1.0,1
2011,2011-08-20T17:45:00+00:00,Eredivisie,Regular Season - 3,,De Graafschap,199,Excelsior,196,,1.0,1.0,1
2011,2011-08-20T18:45:00+00:00,Eredivisie,Regular Season - 3,,NAC Breda,203,Groningen,202,,2.0,2.0,1
2011,2011-08-20T18:45:00+00:00,Eredivisie,Regular Season - 3,,Groningen,202,NAC Breda,203,,2.0,2.0,1
2011,2011-08-21T10:30:00+00:00,Eredivisie,Regular Season - 3,,Heracles,206,Feyenoord,209,,1.0,1.0,1
2011,2011-08-21T10:30:00+00:00,Eredivisie,Regular Season - 3,,Feyenoord,209,Heracles,206,,1.0,1.0,1
2011,2011-08-21T12:30:00+00:00,Eredivisie,Regular Season - 3,,AZ Alkmaar,201,NEC Nijmegen,413,1.0,4.0,0.0,3
2011,2011-08-21T12:30:00+00:00,Eredivisie,Regular Season - 3,,NEC Nijmegen,413,AZ Alkmaar,201,0.0,0.0,4.0,0
2011,2011-08-21T12:30:00+00:00,Eredivisie,Regular Season - 3,,VVV Venlo,204,Ajax,194,,2.0,2.0,1
2011,2011-08-21T12:30:00+00:00,Eredivisie,Regular Season - 3,,Ajax,194,VVV Venlo,204,,2.0,2.0,1
2011,2011-08-21T14:30:00+00:00,Eredivisie,Regular Season - 3,,ADO Den Haag,198,PSV Eindhoven,197,0.0,0.0,3.0,0
2011,2011-08-21T14:30:00+00:00,Eredivisie,Regular Season - 3,,PSV Eindhoven,197,ADO Den Haag,198,1.0,3.0,0.0,3
2011,2011-08-26T18:00:00+00:00,Eredivisie,Regular Season - 4,,Ajax,194,Vitesse,200,1.0,4.0,1.0,3
2011,2011-08-26T18:00:00+00:00,Eredivisie,Regular Season - 4,,Vitesse,200,Ajax,194,0.0,1.0,4.0,0
2011,2011-08-27T16:45:00+00:00,Eredivisie,Regular Season - 4,,Waalwijk,417,NAC Breda,203,1.0,2.0,1.0,3
2011,2011-08-27T16:45:00+00:00,Eredivisie,Regular Season - 4,,NAC Breda,203,Waalwijk,417,0.0,1.0,2.0,0
2011,2011-08-27T17:45:00+00:00,Eredivisie,Regular Season - 4,,Twente,415,VVV Venlo,204,1.0,4.0,1.0,3
2011,2011-08-27T17:45:00+00:00,Eredivisie,Regular Season - 4,,VVV Venlo,204,Twente,415,0.0,1.0,4.0,0
2011,2011-08-27T17:45:00+00:00,Eredivisie,Regular Season - 4,,NEC Nijmegen,413,Heracles,206,1.0,2.0,1.0,3
2011,2011-08-27T17:45:00+00:00,Eredivisie,Regular Season - 4,,Heracles,206,NEC Nijmegen,413,0.0,1.0,2.0,0
2011,2011-08-27T18:45:00+00:00,Eredivisie,Regular Season - 4,,Utrecht,207,Roda,414,1.0,3.0,1.0,3
2011,2011-08-27T18:45:00+00:00,Eredivisie,Regular Season - 4,,Roda,414,Utrecht,207,0.0,1.0,3.0,0
2011,2011-08-28T10:30:00+00:00,Eredivisie,Regular Season - 4,,De Graafschap,199,ADO Den Haag,198,0.0,0.0,3.0,0
2011,2011-08-28T10:30:00+00:00,Eredivisie,Regular Season - 4,,ADO Den Haag,198,De Graafschap,199,1.0,3.0,0.0,3
2011,2011-08-28T12:30:00+00:00,Eredivisie,Regular Season - 4,,Feyenoord,209,Heerenveen,210,,2.0,2.0,1
2011,2011-08-28T12:30:00+00:00,Eredivisie,Regular Season - 4,,Heerenveen,210,Feyenoord,209,,2.0,2.0,1
2011,2011-08-28T12:30:00+00:00,Eredivisie,Regular Season - 4,,Groningen,202,AZ Alkmaar,201,0.0,0.0,3.0,0
2011,2011-08-28T12:30:00+00:00,Eredivisie,Regular Season - 4,,AZ Alkmaar,201,Groningen,202,1.0,3.0,0.0,3
2011,2011-08-28T14:30:00+00:00,Eredivisie,Regular Season - 4,,PSV Eindhoven,197,Excelsior,196,1.0,6.0,1.0,3
2011,2011-08-28T14:30:00+00:00,Eredivisie,Regular Season - 4,,Excelsior,196,PSV Eindhoven,197,0.0,1.0,6.0,0
2011,2011-09-10T16:45:00+00:00,Eredivisie,Regular Season - 5,,Roda,414,Twente,415,1.0,2.0,1.0,3
2011,2011-09-10T16:45:00+00:00,Eredivisie,Regular Season - 5,,Twente,415,Roda,414,0.0,1.0,2.0,0
2011,2011-09-10T17:45:00+00:00,Eredivisie,Regular Season - 5,,De Graafschap,199,NEC Nijmegen,413,1.0,1.0,0.0,3
2011,2011-09-10T17:45:00+00:00,Eredivisie,Regular Season - 5,,NEC Nijmegen,413,De Graafschap,199,0.0,0.0,1.0,0
2011,2011-09-10T17:45:00+00:00,Eredivisie,Regular Season - 5,,ADO Den Haag,198,Waalwijk,417,0.0,0.0,1.0,0
2011,2011-09-10T17:45:00+00:00,Eredivisie,Regular Season - 5,,Waalwijk,417,ADO Den Haag,198,1.0,1.0,0.0,3
2011,2011-09-10T17:45:00+00:00,Eredivisie,Regular Season - 5,,AZ Alkmaar,201,Vitesse,200,1.0,4.0,0.0,3
2011,2011-09-10T17:45:00+00:00,Eredivisie,Regular Season - 5,,Vitesse,200,AZ Alkmaar,201,0.0,0.0,4.0,0
2011,2011-09-10T18:45:00+00:00,Eredivisie,Regular Season - 5,,Heracles,206,Ajax,194,0.0,2.0,3.0,0
2011,2011-09-10T18:45:00+00:00,Eredivisie,Regular Season - 5,,Ajax,194,Heracles,206,1.0,3.0,2.0,3
2011,2011-09-11T10:30:00+00:00,Eredivisie,Regular Season - 5,,Heerenveen,210,Groningen,202,1.0,3.0,0.0,3
2011,2011-09-11T10:30:00+00:00,Eredivisie,Regular Season - 5,,Groningen,202,Heerenveen,210,0.0,0.0,3.0,0
2011,2011-09-11T12:30:00+00:00,Eredivisie,Regular Season - 5,,NAC Breda,203,Feyenoord,209,0.0,1.0,3.0,0
2011,2011-09-11T12:30:00+00:00,Eredivisie,Regular Season - 5,,Feyenoord,209,NAC Breda,203,1.0,3.0,1.0,3
2011,2011-09-11T12:30:00+00:00,Eredivisie,Regular Season - 5,,VVV Venlo,204,PSV Eindhoven,197,,3.0,3.0,1
2011,2011-09-11T12:30:00+00:00,Eredivisie,Regular Season - 5,,PSV Eindhoven,197,VVV Venlo,204,,3.0,3.0,1
2011,2011-09-11T14:30:00+00:00,Eredivisie,Regular Season - 5,,Excelsior,196,Utrecht,207,0.0,2.0,3.0,0
2011,2011-09-11T14:30:00+00:00,Eredivisie,Regular Season - 5,,Utrecht,207,Excelsior,196,1.0,3.0,2.0,3
2011,2011-09-16T18:00:00+00:00,Eredivisie,Regular Season - 6,,NEC Nijmegen,413,NAC Breda,203,0.0,1.0,2.0,0
2011,2011-09-16T18:00:00+00:00,Eredivisie,Regular Season - 6,,NAC Breda,203,NEC Nijmegen,413,1.0,2.0,1.0,3
2011,2011-09-17T16:45:00+00:00,Eredivisie,Regular Season - 6,,Groningen,202,Excelsior,196,1.0,2.0,0.0,3
2011,2011-09-17T16:45:00+00:00,Eredivisie,Regular Season - 6,,Excelsior,196,Groningen,202,0.0,0.0,2.0,0
2011,2011-09-17T17:45:00+00:00,Eredivisie,Regular Season - 6,,VVV Venlo,204,Heerenveen,210,0.0,0.0,3.0,0
2011,2011-09-17T17:45:00+00:00,Eredivisie,Regular Season - 6,,Heerenveen,210,VVV Venlo,204,1.0,3.0,0.0,3
2011,2011-09-17T17:45:00+00:00,Eredivisie,Regular Season - 6,,Vitesse,200,Roda,414,1.0,5.0,0.0,3
2011,2011-09-17T17:45:00+00:00,Eredivisie,Regular Season - 6,,Roda,414,Vitesse,200,0.0,0.0,5.0,0
2011,2011-09-17T18:45:00+00:00,Eredivisie,Regular Season - 6,,Feyenoord,209,De Graafschap,199,1.0,4.0,0.0,3
2011,2011-09-17T18:45:00+00:00,Eredivisie,Regular Season - 6,,De Graafschap,199,Feyenoord,209,0.0,0.0,4.0,0
2011,2011-09-18T10:30:00+00:00,Eredivisie,Regular Season - 6,,PSV Eindhoven,197,Ajax,194,,2.0,2.0,1
2011,2011-09-18T10:30:00+00:00,Eredivisie,Regular Season - 6,,Ajax,194,PSV Eindhoven,197,,2.0,2.0,1
2011,2011-09-18T12:30:00+00:00,Eredivisie,Regular Season - 6,,Waalwijk,417,AZ Alkmaar,201,0.0,1.0,2.0,0
2011,2011-09-18T12:30:00+00:00,Eredivisie,Regular Season - 6,,AZ Alkmaar,201,Waalwijk,417,1.0,2.0,1.0,3
2011,2011-09-18T12:30:00+00:00,Eredivisie,Regular Season - 6,,Twente,415,ADO Den Haag,198,1.0,5.0,2.0,3
2011,2011-09-18T12:30:00+00:00,Eredivisie,Regular Season - 6,,ADO Den Haag,198,Twente,415,0.0,2.0,5.0,0
2011,2011-09-18T14:30:00+00:00,Eredivisie,Regular Season - 6,,Utrecht,207,Heracles,206,,2.0,2.0,1
2011,2011-09-18T14:30:00+00:00,Eredivisie,Regular Season - 6,,Heracles,206,Utrecht,207,,2.0,2.0,1
2011,2011-09-24T16:45:00+00:00,Eredivisie,Regular Season - 7,,PSV Eindhoven,197,Roda,414,1.0,7.0,1.0,3
2011,2011-09-24T16:45:00+00:00,Eredivisie,Regular Season - 7,,Roda,414,PSV Eindhoven,197,0.0,1.0,7.0,0
2011,2011-09-24T17:45:00+00:00,Eredivisie,Regular Season - 7,,ADO Den Haag,198,VVV Venlo,204,1.0,2.0,0.0,3
2011,2011-09-24T17:45:00+00:00,Eredivisie,Regular Season - 7,,VVV Venlo,204,ADO Den Haag,198,0.0,0.0,2.0,0
2011,2011-09-24T17:45:00+00:00,Eredivisie,Regular Season - 7,,Heerenveen,210,Heracles,206,,1.0,1.0,1
2011,2011-09-24T17:45:00+00:00,Eredivisie,Regular Season - 7,,Heracles,206,Heerenveen,210,,1.0,1.0,1
2011,2011-09-24T17:45:00+00:00,Eredivisie,Regular Season - 7,,NAC Breda,203,Utrecht,207,1.0,1.0,0.0,3
2011,2011-09-24T17:45:00+00:00,Eredivisie,Regular Season - 7,,Utrecht,207,NAC Breda,203,0.0,0.0,1.0,0
2011,2011-09-24T18:45:00+00:00,Eredivisie,Regular Season - 7,,Ajax,194,Twente,415,,1.0,1.0,1
2011,2011-09-24T18:45:00+00:00,Eredivisie,Regular Season - 7,,Twente,415,Ajax,194,,1.0,1.0,1
2011,2011-09-25T10:30:00+00:00,Eredivisie,Regular Season - 7,,AZ Alkmaar,201,Feyenoord,209,1.0,2.0,1.0,3
2011,2011-09-25T10:30:00+00:00,Eredivisie,Regular Season - 7,,Feyenoord,209,AZ Alkmaar,201,0.0,1.0,2.0,0
2011,2011-09-25T12:30:00+00:00,Eredivisie,Regular Season - 7,,Waalwijk,417,NEC Nijmegen,413,1.0,2.0,0.0,3
2011,2011-09-25T12:30:00+00:00,Eredivisie,Regular Season - 7,,NEC Nijmegen,413,Waalwijk,417,0.0,0.0,2.0,0
2011,2011-09-25T12:30:00+00:00,Eredivisie,Regular Season - 7,,De Graafschap,199,Groningen,202,0.0,2.0,3.0,0
2011,2011-09-25T12:30:00+00:00,Eredivisie,Regular Season - 7,,Groningen,202,De Graafschap,199,1.0,3.0,2.0,3
2011,2011-09-25T14:30:00+00:00,Eredivisie,Regular Season - 7,,Excelsior,196,Vitesse,200,0.0,0.0,2.0,0
2011,2011-09-25T14:30:00+00:00,Eredivisie,Regular Season - 7,,Vitesse,200,Excelsior,196,1.0,2.0,0.0,3
2011,2011-09-30T18:00:00+00:00,Eredivisie,Regular Season - 8,,Heracles,206,De Graafschap,199,1.0,2.0,0.0,3
2011,2011-09-30T18:00:00+00:00,Eredivisie,Regular Season - 8,,De Graafschap,199,Heracles,206,0.0,0.0,2.0,0
2011,2011-10-01T16:45:00+00:00,Eredivisie,Regular Season - 8,,Utrecht,207,Waalwijk,417,1.0,3.0,0.0,3
2011,2011-10-01T16:45:00+00:00,Eredivisie,Regular Season - 8,,Waalwijk,417,Utrecht,207,0.0,0.0,3.0,0
2011,2011-10-01T17:45:00+00:00,Eredivisie,Regular Season - 8,,Vitesse,200,Heerenveen,210,,1.0,1.0,1
2011,2011-10-01T17:45:00+00:00,Eredivisie,Regular Season - 8,,Heerenveen,210,Vitesse,200,,1.0,1.0,1
2011,2011-10-01T18:45:00+00:00,Eredivisie,Regular Season - 8,,Roda,414,NAC Breda,203,1.0,4.0,3.0,3
2011,2011-10-01T18:45:00+00:00,Eredivisie,Regular Season - 8,,NAC Breda,203,Roda,414,0.0,3.0,4.0,0
2011,2011-10-02T10:30:00+00:00,Eredivisie,Regular Season - 8,,VVV Venlo,204,AZ Alkmaar,201,0.0,1.0,3.0,0
2011,2011-10-02T10:30:00+00:00,Eredivisie,Regular Season - 8,,AZ Alkmaar,201,VVV Venlo,204,1.0,3.0,1.0,3
2011,2011-10-02T12:30:00+00:00,Eredivisie,Regular Season - 8,,Twente,415,Excelsior,196,,2.0,2.0,1
2011,2011-10-02T12:30:00+00:00,Eredivisie,Regular Season - 8,,Excelsior,196,Twente,415,,2.0,2.0,1
2011,2011-10-02T12:30:00+00:00,Eredivisie,Regular Season - 8,,Groningen,202,Ajax,194,1.0,1.0,0.0,3
2011,2011-10-02T12:30:00+00:00,Eredivisie,Regular Season - 8,,Ajax,194,Groningen,202,0.0,0.0,1.0,0
2011,2011-10-02T12:30:00+00:00,Eredivisie,Regular Season - 8,,Feyenoord,209,ADO Den Haag,198,0.0,0.0,3.0,0
2011,2011-10-02T12:30:00+00:00,Eredivisie,Regular Season - 8,,ADO Den Haag,198,Feyenoord,209,1.0,3.0,0.0,3
2011,2011-10-02T14:30:00+00:00,Eredivisie,Regular Season - 8,,NEC Nijmegen,413,PSV Eindhoven,197,0.0,0.0,2.0,0
2011,2011-10-02T14:30:00+00:00,Eredivisie,Regular Season - 8,,PSV Eindhoven,197,NEC Nijmegen,413,1.0,2.0,0.0,3
2011,2011-10-15T16:45:00+00:00,Eredivisie,Regular Season - 9,,Ajax,194,AZ Alkmaar,201,,2.0,2.0,1
2011,2011-10-15T16:45:00+00:00,Eredivisie,Regular Season - 9,,AZ Alkmaar,201,Ajax,194,,2.0,2.0,1
2011,2011-10-15T17:45:00+00:00,Eredivisie,Regular Season - 9,,Heracles,206,Groningen,202,1.0,2.0,1.0,3
2011,2011-10-15T17:45:00+00:00,Eredivisie,Regular Season - 9,,Groningen,202,Heracles,206,0.0,1.0,2.0,0
2011,2011-10-15T17:45:00+00:00,Eredivisie,Regular Season - 9,,Waalwijk,417,Twente,415,0.0,0.0,4.0,0
2011,2011-10-15T17:45:00+00:00,Eredivisie,Regular Season - 9,,Twente,415,Waalwijk,417,1.0,4.0,0.0,3
2011,2011-10-15T17:45:00+00:00,Eredivisie,Regular Season - 9,,Heerenveen,210,De Graafschap,199,,1.0,1.0,1
2011,2011-10-15T17:45:00+00:00,Eredivisie,Regular Season - 9,,De Graafschap,199,Heerenveen,210,,1.0,1.0,1
2011,2011-10-15T18:45:00+00:00,Eredivisie,Regular Season - 9,,PSV Eindhoven,197,Utrecht,207,1.0,1.0,0.0,3
2011,2011-10-15T18:45:00+00:00,Eredivisie,Regular Season - 9,,Utrecht,207,PSV Eindhoven,197,0.0,0.0,1.0,0
2011,2011-10-16T10:30:00+00:00,Eredivisie,Regular Season - 9,,NEC Nijmegen,413,Vitesse,200,0.0,0.0,1.0,0
2011,2011-10-16T10:30:00+00:00,Eredivisie,Regular Season - 9,,Vitesse,200,NEC Nijmegen,413,1.0,1.0,0.0,3
2011,2011-10-16T12:30:00+00:00,Eredivisie,Regular Season - 9,,Roda,414,ADO Den Haag,198,1.0,4.0,1.0,3
2011,2011-10-16T12:30:00+00:00,Eredivisie,Regular Season - 9,,ADO Den Haag,198,Roda,414,0.0,1.0,4.0,0
2011,2011-10-16T12:30:00+00:00,Eredivisie,Regular Season - 9,,Feyenoord,209,VVV Venlo,204,1.0,4.0,0.0,3
2011,2011-10-16T12:30:00+00:00,Eredivisie,Regular Season - 9,,VVV Venlo,204,Feyenoord,209,0.0,0.0,4.0,0
2011,2011-10-16T14:30:00+00:00,Eredivisie,Regular Season - 9,,NAC Breda,203,Excelsior,196,1.0,2.0,0.0,3
2011,2011-10-16T14:30:00+00:00,Eredivisie,Regular Season - 9,,Excelsior,196,NAC Breda,203,0.0,0.0,2.0,0
2011,2011-10-21T18:00:00+00:00,Eredivisie,Regular Season - 10,,De Graafschap,199,NAC Breda,203,1.0,3.0,1.0,3
2011,2011-10-21T18:00:00+00:00,Eredivisie,Regular Season - 10,,NAC Breda,203,De Graafschap,199,0.0,1.0,3.0,0
2011,2011-10-22T16:45:00+00:00,Eredivisie,Regular Season - 10,,VVV Venlo,204,Waalwijk,417,1.0,4.0,1.0,3
2011,2011-10-22T16:45:00+00:00,Eredivisie,Regular Season - 10,,Waalwijk,417,VVV Venlo,204,0.0,1.0,4.0,0
2011,2011-10-22T17:45:00+00:00,Eredivisie,Regular Season - 10,,Excelsior,196,Heracles,206,0.0,0.0,2.0,0
2011,2011-10-22T17:45:00+00:00,Eredivisie,Regular Season - 10,,Heracles,206,Excelsior,196,1.0,2.0,0.0,3
2011,2011-10-22T17:45:00+00:00,Eredivisie,Regular Season - 10,,ADO Den Haag,198,NEC Nijmegen,413,1.0,1.0,0.0,3
2011,2011-10-22T17:45:00+00:00,Eredivisie,Regular Season - 10,,NEC Nijmegen,413,ADO Den Haag,198,0.0,0.0,1.0,0
2011,2011-10-22T18:45:00+00:00,Eredivisie,Regular Season - 10,,Utrecht,207,Heerenveen,210,0.0,1.0,4.0,0
2011,2011-10-22T18:45:00+00:00,Eredivisie,Regular Season - 10,,Heerenveen,210,Utrecht,207,1.0,4.0,1.0,3
2011,2011-10-23T10:30:00+00:00,Eredivisie,Regular Season - 10,,Ajax,194,Feyenoord,209,,1.0,1.0,1
2011,2011-10-23T10:30:00+00:00,Eredivisie,Regular Season - 10,,Feyenoord,209,Ajax,194,,1.0,1.0,1
2011,2011-10-23T12:30:00+00:00,Eredivisie,Regular Season - 10,,AZ Alkmaar,201,Roda,414,1.0,1.0,0.0,3
2011,2011-10-23T12:30:00+00:00,Eredivisie,Regular Season - 10,,Roda,414,AZ Alkmaar,201,0.0,0.0,1.0,0
2011,2011-10-23T12:30:00+00:00,Eredivisie,Regular Season - 10,,Groningen,202,Twente,415,,1.0,1.0,1
2011,2011-10-23T12:30:00+00:00,Eredivisie,Regular Season - 10,,Twente,415,Groningen,202,,1.0,1.0,1
2011,2011-10-23T14:30:00+00:00,Eredivisie,Regular Season - 10,,Vitesse,200,PSV Eindhoven,197,,1.0,1.0,1
2011,2011-10-23T14:30:00+00:00,Eredivisie,Regular Season - 10,,PSV Eindhoven,197,Vitesse,200,,1.0,1.0,1
2011,2011-10-28T18:00:00+00:00,Eredivisie,Regular Season - 11,,NAC Breda,203,VVV Venlo,204,1.0,3.0,1.0,3
2011,2011-10-28T18:00:00+00:00,Eredivisie,Regular Season - 11,,VVV Venlo,204,NAC Breda,203,0.0,1.0,3.0,0
2011,2011-10-29T16:45:00+00:00,Eredivisie,Regular Season - 11,,Roda,414,Ajax,194,0.0,0.0,4.0,0
2011,2011-10-29T16:45:00+00:00,Eredivisie,Regular Season - 11,,Ajax,194,Roda,414,1.0,4.0,0.0,3
2011,2011-10-29T17:45:00+00:00,Eredivisie,Regular Season - 11,,Excelsior,196,Waalwijk,417,1.0,1.0,0.0,3
2011,2011-10-29T17:45:00+00:00,Eredivisie,Regular Season - 11,,Waalwijk,417,Excelsior,196,0.0,0.0,1.0,0
2011,2011-10-29T17:45:00+00:00,Eredivisie,Regular Season - 11,,Heerenveen,210,ADO Den Haag,198,1.0,4.0,0.0,3
2011,2011-10-29T17:45:00+00:00,Eredivisie,Regular Season - 11,,ADO Den Haag,198,Heerenveen,210,0.0,0.0,4.0,0
2011,2011-10-29T18:45:00+00:00,Eredivisie,Regular Season - 11,,Twente,415,PSV Eindhoven,197,,2.0,2.0,1
2011,2011-10-29T18:45:00+00:00,Eredivisie,Regular Season - 11,,PSV Eindhoven,197,Twente,415,,2.0,2.0,1
2011,2011-10-30T11:30:00+00:00,Eredivisie,Regular Season - 11,,De Graafschap,199,Vitesse,200,0.0,0.0,1.0,0
2011,2011-10-30T11:30:00+00:00,Eredivisie,Regular Season - 11,,Vitesse,200,De Graafschap,199,1.0,1.0,0.0,3
