year,league,team_name,team_size,mean_age,foreigners,mean_value,total_value
2015,Bundesliga_3,VfB Stuttgart II,36,22.1,13,0.377,13.58
2015,Bundesliga_3,1.FSV Mainz 05 II,35,22.0,4,0.343,12.0
2015,Bundesliga_3,SG Dynamo Dresden,31,23.8,4,0.268,8.3
2015,Bundesliga_3,Holstein Kiel,31,24.9,7,0.233,7.23
2015,Bundesliga_3,Chemnitzer FC,34,24.7,4,0.212,7.2
2015,Bundesliga_3,SV Wehen Wiesbaden,31,25.0,4,0.231,7.15
2015,Bundesliga_3,FC Hansa Rostock,33,24.9,5,0.208,6.85
2015,Bundesliga_3,Preußen Münster,27,25.6,7,0.249,6.73
2015,Bundesliga_3,Stuttgarter Kickers,35,25.0,10,0.185,6.48
2015,Bundesliga_3,FC Energie Cottbus,37,24.8,12,0.175,6.48
2015,Bundesliga_3,FC Erzgebirge Aue,30,23.8,6,0.211,6.33
2015,Bundesliga_3,VfL Osnabrück,31,25.2,5,0.2,6.2
2015,Bundesliga_3,1.FC Magdeburg,28,25.6,5,0.212,5.93
2015,Bundesliga_3,SG Sonnenhof Großaspach,30,25.1,5,0.196,5.88
2015,Bundesliga_3,Hallescher FC,28,25.2,7,0.209,5.85
2015,Bundesliga_3,Rot-Weiß Erfurt,29,25.2,7,0.196,5.68
2015,Bundesliga_3,SC Fortuna Köln,29,25.8,7,0.186,5.4
2015,Bundesliga_3,VfR Aalen,25,24.7,6,0.215,5.38
2015,Bundesliga_3,Würzburger Kickers,29,26.2,6,0.179,5.2
2016,Bundesliga_3,SV Werder Bremen II,37,22.3,12,0.439,16.23
2016,Bundesliga_3,1.FSV Mainz 05 II,38,22.3,11,0.394,14.98
2016,Bundesliga_3,Holstein Kiel,32,25.1,9,0.277,8.85
2016,Bundesliga_3,MSV Duisburg,30,25.3,9,0.243,7.3
2016,Bundesliga_3,SV Wehen Wiesbaden,33,25.4,6,0.216,7.13
2016,Bundesliga_3,SSV Jahn Regensburg,32,24.5,5,0.22,7.03
2016,Bundesliga_3,1.FC Magdeburg,31,25.5,5,0.214,6.63
2016,Bundesliga_3,VfL Osnabrück,30,25.5,11,0.218,6.53
2016,Bundesliga_3,FC Hansa Rostock,31,25.5,6,0.21,6.53
2016,Bundesliga_3,Preußen Münster,30,25.7,6,0.202,6.05
2016,Bundesliga_3,Hallescher FC,30,23.9,7,0.198,5.95
2016,Bundesliga_3,Chemnitzer FC,28,24.5,2,0.21,5.88
2016,Bundesliga_3,SG Sonnenhof Großaspach,32,24.9,9,0.183,5.85
2016,Bundesliga_3,VfR Aalen,28,23.8,6,0.201,5.63
2016,Bundesliga_3,SC Paderborn 07,34,25.2,5,0.163,5.55
2016,Bundesliga_3,Rot-Weiß Erfurt,28,24.9,8,0.188,5.25
2016,Bundesliga_3,FSV Zwickau,31,25.9,3,0.167,5.18
2016,Bundesliga_3,FSV Frankfurt,31,25.3,7,0.165,5.1
2016,Bundesliga_3,SC Fortuna Köln,29,26.1,7,0.164,4.75
2016,Bundesliga_3,Sportfreunde Lotte,26,25.8,3,0.179,4.65
2017,Bundesliga_3,SV Werder Bremen II,36,22.8,12,0.317,11.4
2017,Bundesliga_3,SC Paderborn 07,36,24.3,8,0.258,9.3
2017,Bundesliga_3,1.FC Magdeburg,27,26.3,2,0.278,7.5
2017,Bundesliga_3,SV Wehen Wiesbaden,29,25.1,3,0.243,7.05
2017,Bundesliga_3,Karlsruher SC,45,24.1,11,0.148,6.68
2017,Bundesliga_3,VfL Osnabrück,34,24.7,10,0.192,6.53
2017,Bundesliga_3,FC Hansa Rostock,29,24.4,7,0.217,6.3
2017,Bundesliga_3,Würzburger Kickers,28,24.2,3,0.22,6.15
2017,Bundesliga_3,Hallescher FC,29,24.2,5,0.195,5.65
2017,Bundesliga_3,Sportfreunde Lotte,30,26.7,4,0.187,5.6
2017,Bundesliga_3,SG Sonnenhof Großaspach,26,24.9,7,0.21,5.45
2017,Bundesliga_3,FSV Zwickau,30,25.7,4,0.181,5.43
2017,Bundesliga_3,SC Fortuna Köln,31,26.0,6,0.171,5.3
2017,Bundesliga_3,Preußen Münster,30,23.8,1,0.174,5.23
2017,Bundesliga_3,SpVgg Unterhaching,29,24.0,5,0.179,5.2
2017,Bundesliga_3,FC Carl Zeiss Jena,30,23.8,5,0.166,4.98
2017,Bundesliga_3,Chemnitzer FC,30,24.2,3,0.164,4.93
2017,Bundesliga_3,VfR Aalen,24,24.6,4,0.205,4.93
2017,Bundesliga_3,Rot-Weiß Erfurt,35,23.9,9,0.136,4.75
2017,Bundesliga_3,SV Meppen,29,25.9,4,0.161,4.68
2018,Bundesliga_3,Eintracht Braunschweig,41,24.7,14,0.265,10.85
2018,Bundesliga_3,Karlsruher SC,31,25.0,9,0.321,9.95
2018,Bundesliga_3,SV Wehen Wiesbaden,29,25.0,5,0.292,8.48
2018,Bundesliga_3,KFC Uerdingen 05,36,27.3,5,0.223,8.03
2018,Bundesliga_3,VfL Osnabrück,28,25.2,7,0.241,6.75
2018,Bundesliga_3,1.FC Kaiserslautern,33,23.8,5,0.199,6.58
2018,Bundesliga_3,FC Hansa Rostock,30,25.4,8,0.218,6.55
2018,Bundesliga_3,Würzburger Kickers,33,23.7,6,0.192,6.35
2018,Bundesliga_3,TSV 1860 Munich,38,24.4,6,0.161,6.1
2018,Bundesliga_3,SpVgg Unterhaching,30,24.3,6,0.194,5.83
2018,Bundesliga_3,Sportfreunde Lotte,33,24.9,5,0.17,5.6
2018,Bundesliga_3,Preußen Münster,28,24.3,4,0.197,5.53
2018,Bundesliga_3,Hallescher FC,26,24.2,3,0.206,5.35
2018,Bundesliga_3,FC Energie Cottbus,35,25.3,7,0.151,5.28
2018,Bundesliga_3,FC Carl Zeiss Jena,34,24.1,6,0.154,5.23
2018,Bundesliga_3,SG Sonnenhof Großaspach,29,25.1,2,0.175,5.08
2018,Bundesliga_3,SV Meppen,31,26.1,2,0.163,5.05
2018,Bundesliga_3,VfR Aalen,31,24.8,7,0.161,5.0
2018,Bundesliga_3,SC Fortuna Köln,32,25.9,7,0.151,4.83
2018,Bundesliga_3,FSV Zwickau,27,25.1,5,0.174,4.7
2019,Bundesliga_3,FC Bayern Munich II,40,21.0,13,1.95,78.1
2019,Bundesliga_3,1.FC Kaiserslautern,42,24.1,8,0.223,9.38
2019,Bundesliga_3,FC Hansa Rostock,42,24.7,8,0.218,9.18
2019,Bundesliga_3,KFC Uerdingen 05,35,26.6,12,0.246,8.6
2019,Bundesliga_3,Würzburger Kickers,43,23.4,7,0.192,8.28
2019,Bundesliga_3,FC Ingolstadt 04,42,23.0,8,0.194,8.15
2019,Bundesliga_3,SpVgg Unterhaching,35,24.8,1,0.195,6.83
2019,Bundesliga_3,Eintracht Braunschweig,29,26.3,3,0.231,6.7
2019,Bundesliga_3,Chemnitzer FC,47,25.1,12,0.137,6.43
2019,Bundesliga_3,FC Carl Zeiss Jena,52,23.6,9,0.118,6.15
2019,Bundesliga_3,TSV 1860 Munich,34,24.4,4,0.179,6.08
2019,Bundesliga_3,SV Waldhof Mannheim,40,25.1,11,0.152,6.08
2019,Bundesliga_3,Hallescher FC,28,24.9,1,0.216,6.05
2019,Bundesliga_3,MSV Duisburg,28,25.0,5,0.215,6.03
2019,Bundesliga_3,1.FC Magdeburg,32,23.9,6,0.184,5.9
2019,Bundesliga_3,SG Sonnenhof Großaspach,42,24.5,9,0.131,5.5
2019,Bundesliga_3,FC Viktoria Köln,34,25.3,3,0.161,5.48
2019,Bundesliga_3,Preußen Münster,28,25.0,6,0.179,5.03
2019,Bundesliga_3,SV Meppen,27,26.0,6,0.186,5.03
2019,Bundesliga_3,FSV Zwickau,26,25.8,2,0.174,4.53
2020,Bundesliga_3,FC Bayern Munich II,40,21.0,13,2.09,83.65
2020,Bundesliga_3,SG Dynamo Dresden,44,22.5,7,0.248,10.9
2020,Bundesliga_3,Türkgücü München,64,25.4,20,0.163,10.43
2020,Bundesliga_3,FC Ingolstadt 04,32,24.7,8,0.273,8.73
2020,Bundesliga_3,1.FC Kaiserslautern,42,24.3,6,0.201,8.45
2020,Bundesliga_3,SV Wehen Wiesbaden,29,25.2,4,0.263,7.63
2020,Bundesliga_3,FC Hansa Rostock,30,25.7,4,0.236,7.08
2020,Bundesliga_3,SpVgg Unterhaching,37,24.8,4,0.177,6.55
2020,Bundesliga_3,SV Waldhof Mannheim,34,24.4,6,0.188,6.4
2020,Bundesliga_3,MSV Duisburg,32,25.2,8,0.195,6.25
2020,Bundesliga_3,TSV 1860 Munich,28,24.4,6,0.223,6.25
2020,Bundesliga_3,KFC Uerdingen 05,34,24.8,13,0.183,6.23
2020,Bundesliga_3,1.FC Magdeburg,35,25.2,6,0.174,6.08
2020,Bundesliga_3,1.FC Saarbrücken,30,25.8,5,0.197,5.9
2020,Bundesliga_3,FC Viktoria Köln,35,25.0,5,0.154,5.4
2020,Bundesliga_3,Hallescher FC,28,25.1,3,0.193,5.4
2020,Bundesliga_3,SC Verl,30,26.7,4,0.174,5.23
2020,Bundesliga_3,SV Meppen,29,26.8,5,0.174,5.05
2020,Bundesliga_3,FSV Zwickau,26,26.0,3,0.173,4.5
2020,Bundesliga_3,VfB Lübeck,44,23.9,7,0.095,4.18
2021,Bundesliga_3,Borussia Dortmund II,39,21.7,12,1.23,47.98
2021,Bundesliga_3,SC Freiburg II,43,22.0,16,0.703,30.25
2021,Bundesliga_3,1.FC Magdeburg,35,23.9,8,0.256,8.98
2021,Bundesliga_3,1.FC Kaiserslautern,31,25.1,4,0.269,8.35
2021,Bundesliga_3,Eintracht Braunschweig,30,25.2,2,0.257,7.71
2021,Bundesliga_3,Hallescher FC,35,25.0,2,0.204,7.13
2021,Bundesliga_3,SV Wehen Wiesbaden,33,25.8,10,0.212,7.0
2021,Bundesliga_3,FC Viktoria Köln,41,23.5,6,0.17,6.98
2021,Bundesliga_3,TSV 1860 Munich,34,24.0,6,0.185,6.28
2021,Bundesliga_3,VfL Osnabrück,33,24.0,5,0.186,6.15
2021,Bundesliga_3,SV Waldhof Mannheim,35,24.9,4,0.175,6.13
2021,Bundesliga_3,MSV Duisburg,30,25.4,8,0.199,5.98
2021,Bundesliga_3,1.FC Saarbrücken,32,25.7,1,0.184,5.88
2021,Bundesliga_3,Türkgücü München,31,26.5,9,0.176,5.45
2021,Bundesliga_3,SC Verl,33,25.2,6,0.162,5.35
2021,Bundesliga_3,Würzburger Kickers,30,24.6,8,0.167,5.0
2021,Bundesliga_3,SV Meppen,38,26.4,1,0.121,4.6
2021,Bundesliga_3,FC Viktoria 1889 Berlin,36,24.2,13,0.122,4.38
2021,Bundesliga_3,FSV Zwickau,28,25.9,5,0.155,4.35
2021,Bundesliga_3,TSV Havelse,28,26.0,2,0.094,2.64
2022,Bundesliga_3,SC Freiburg II,45,22.2,16,1.18,53.03
2022,Bundesliga_3,Borussia Dortmund II,39,22.2,12,0.671,26.18
2022,Bundesliga_3,SV Wehen Wiesbaden,37,24.2,12,0.282,10.43
2022,Bundesliga_3,SG Dynamo Dresden,37,24.5,5,0.269,9.95
2022,Bundesliga_3,FC Ingolstadt 04,33,24.0,11,0.286,9.45
2022,Bundesliga_3,SV 07 Elversberg,33,25.6,7,0.268,8.85
2022,Bundesliga_3,TSV 1860 Munich,33,24.8,9,0.263,8.68
2022,Bundesliga_3,VfL Osnabrück,31,25.0,4,0.262,8.13
2022,Bundesliga_3,FC Viktoria Köln,35,24.7,2,0.202,7.08
2022,Bundesliga_3,SV Waldhof Mannheim,34,25.4,6,0.2,6.8
2022,Bundesliga_3,1.FC Saarbrücken,33,27.2,4,0.205,6.78
2022,Bundesliga_3,FC Erzgebirge Aue,32,25.6,4,0.206,6.6
2022,Bundesliga_3,MSV Duisburg,29,25.8,4,0.22,6.38
2022,Bundesliga_3,SC Verl,42,23.2,6,0.143,6.03
2022,Bundesliga_3,Rot-Weiss Essen,38,24.9,4,0.158,6.0
2022,Bundesliga_3,Hallescher FC,30,24.7,4,0.181,5.43
2022,Bundesliga_3,FSV Zwickau,30,26.3,3,0.151,4.53
2022,Bundesliga_3,SV Meppen,38,25.9,3,0.114,4.35
2022,Bundesliga_3,VfB Oldenburg,32,26.9,8,0.12,3.84
2022,Bundesliga_3,SpVgg Bayreuth,31,25.9,2,0.123,3.83
